24583,2
27702,2
24994,1
18500,1
19098,2
32296,1
21702,1
23865,1
27517,1
10498,1
10290,1
21104,1
32820,1
32312,2
31950,1
31679,1
33003,1
32590,2
34708,1
23334,1
11277,1
31373,2
24323,2
16703,1
25977,1
32036,1
25705,1
22933,1
17761,2
26164,1
13931,1
22068,1
18827,1
33662,2
31150,1
30824,2
9982,1
28160,2
33260,1
34480,1
12331,1
29469,2
10046,1
22767,2
21367,1
21169,1
9972,1
15945,1
22562,1
10224,1
34262,1
32439,1
15197,2
21890,1
7908,1
33867,1
18033,2
16487,1
27353,2
5039,1
14886,1
24625,2
23047,1
16576,1
11107,1
26162,1
15133,1
31169,1
17075,1
34093,1
19155,1
14128,1
17349,1
33942,1
30273,2
19863,1
26850,2
16189,2
30504,2
22403,1
31208,1
29826,1
6381,1
6362,1
18085,1
19793,1
26336,2
30058,2
31807,2
15270,1
10013,1
34460,1
4059,1
22697,1
18343,2
13837,1
31590,2
21274,1
17866,1
30490,1
17265,1
12091,1
20737,1
11577,1
30600,2
23050,1
13585,1
25790,2
30125,1
31494,1
18665,1
21384,1
8958,1
10194,1
29024,2
10515,1
19624,1
22252,1
12313,1
26601,2
6604,1
3235,1
16445,1
34709,1
7617,1
27411,2
3267,1
9685,1
26433,2
20151,2
32462,1
15378,1
18251,1
32529,1
13818,1
17074,1
11081,1
30481,1
26689,2
12553,1
34149,2
13140,1
15748,1
2745,2
3237,1
11542,1
33964,1
21725,2
32673,2
28698,2
25015,2
9244,1
14401,1
14665,1
17595,1
14981,1
34671,2
11353,1
32712,1
12614,1
13887,1
12915,1
8195,1
32925,1
15728,2
27955,1
30196,1
24803,2
32065,2
14620,1
28489,2
23984,1
14711,1
29241,1
27102,2
29600,1
2730,1
20400,1
12789,1
17975,1
12875,1
9518,1
29199,2
22046,1
31645,2
28147,1
24636,1
32277,1
30186,1
16201,1
20094,2
32465,1
29209,2
15754,1
34424,2
29808,2
27946,2
29347,1
7373,1
31475,1
10267,1
32730,1
13911,1
28719,2
10836,1
23034,1
28126,2
15488,1
34718,1
7136,1
29938,1
33235,1
14605,1
26552,1
12041,1
9768,1
27419,2
31108,2
25708,1
33815,1
27746,1
7104,1
20332,1
17853,1
22216,1
25915,2
25526,2
33106,1
13392,1
9761,1
7864,2
8232,1
10995,1
16673,2
34086,1
15392,1
19089,1
18246,1
33232,1
19044,2
30578,2
32567,1
25066,2
26873,2
34565,1
15677,1
21006,1
24874,2
22154,1
32306,1
15793,1
13908,1
24471,1
34792,1
23963,1
3525,1
31610,2
13572,1
30382,1
7189,1
17293,2
12545,1
7107,1
28424,2
21964,2
27374,2
3239,1
28290,1
34474,2
24818,1
12374,1
9509,1
5808,1
11292,1
34753,1
23056,2
27473,2
16062,1
7862,1
24595,1
26279,1
32101,1
20062,1
28168,2
30634,1
29064,1
26043,2
15216,1
10477,1
5847,1
26286,1
22269,1
19287,1
15507,1
19291,1
12677,1
10508,1
13429,1
8709,1
22454,2
11608,1
22152,1
31928,1
14165,1
12867,1
31948,1
20977,1
