100,143
100,142
104,123
104,122
104,121
105,123
105,122
105,121
105,120
105,119
105,118
105,117
105,116
106,122
106,121
106,120
106,119
106,118
106,117
106,116
106,115
106,114
106,113
106,112
106,111
107,141
107,140
107,139
107,138
107,137
107,121
107,120
107,119
107,118
107,117
107,116
107,115
107,114
107,113
107,112
107,111
107,110
107,109
107,108
108,161
108,160
108,159
108,158
108,157
108,156
108,155
108,154
108,153
108,152
108,151
108,150
108,149
108,148
108,147
108,146
108,145
108,144
108,143
108,142
108,141
108,140
108,139
108,138
108,137
108,136
108,135
108,134
108,120
108,119
108,118
108,117
108,116
108,115
108,114
108,113
108,112
109,164
109,163
109,162
109,161
109,160
109,159
109,158
109,157
109,156
109,155
109,154
109,153
109,152
109,151
109,150
109,149
109,148
109,147
109,146
109,145
109,144
109,143
109,142
109,141
109,140
109,139
109,138
109,137
109,136
109,135
109,134
110,167
110,166
110,165
110,164
110,163
110,162
110,161
110,160
110,159
110,158
110,157
110,156
110,155
110,154
110,153
110,152
110,151
110,150
110,149
110,148
110,147
110,146
110,145
110,144
110,143
110,142
110,141
110,140
110,139
110,138
110,137
110,136
110,135
110,134
111,169
111,168
111,167
111,166
111,165
111,164
111,163
111,162
111,161
111,160
111,159
111,158
111,157
111,156
111,155
111,154
111,153
111,152
111,151
111,150
111,149
111,148
111,147
111,146
111,145
111,144
111,143
111,142
111,141
111,140
111,139
111,138
111,137
111,136
111,135
111,134
112,171
112,170
112,169
112,168
112,167
112,166
112,165
112,164
112,163
112,162
112,161
112,160
112,159
112,158
112,157
112,156
112,155
112,154
112,153
112,152
112,151
112,150
112,149
112,148
112,147
112,146
112,145
112,144
112,143
112,142
112,141
112,140
112,139
112,138
112,137
112,136
112,135
112,134
113,173
113,172
113,171
113,170
113,169
113,168
113,167
113,166
113,165
113,164
113,163
113,162
113,161
113,160
113,159
113,158
113,157
113,156
113,155
113,154
113,153
113,152
113,151
113,150
113,149
113,148
113,147
113,146
113,145
113,144
113,143
113,142
113,141
113,140
113,139
113,138
113,137
113,136
113,135
113,134
114,174
114,173
114,172
114,171
114,170
114,169
114,168
114,167
114,166
114,165
114,164
114,163
114,162
114,161
114,160
114,159
114,158
114,157
114,156
114,155
114,154
114,153
114,152
114,151
114,150
114,149
114,148
114,147
114,146
114,145
114,144
114,143
114,142
114,141
114,140
114,139
114,138
114,137
114,136
114,135
114,134
114,82
114,81
114,80
114,79
114,78
114,77
114,76
114,75
114,74
114,73
114,69
114,68
115,176
115,175
115,174
115,173
115,172
115,171
115,170
115,169
115,168
115,167
115,166
115,165
115,164
115,163
115,162
115,161
115,160
115,159
115,158
115,157
115,156
115,155
115,154
115,153
115,152
115,151
115,150
115,149
115,148
115,147
115,146
115,145
115,144
115,143
115,142
115,141
115,140
115,139
115,138
115,137
115,136
115,135
115,134
115,83
115,82
115,81
115,80
115,79
115,78
115,77
115,76
115,75
115,74
115,73
115,72
115,71
115,70
115,69
115,68
115,67
115,66
115,65
115,64
115,63
116,176
116,175
116,174
116,173
116,172
116,171
116,170
116,169
116,168
116,167
116,166
116,165
116,164
116,163
116,162
116,161
116,160
116,159
116,158
116,157
116,156
116,155
116,154
116,153
116,152
116,151
116,150
116,149
116,148
116,147
116,146
116,145
116,144
116,143
116,142
116,141
116,140
116,139
116,138
116,137
116,136
116,135
116,134
116,83
116,82
116,81
116,80
116,79
116,78
116,77
116,76
116,75
116,74
116,73
116,72
116,71
116,70
116,69
116,68
116,67
116,66
116,65
116,64
116,63
117,177
117,176
117,175
117,174
117,173
117,172
117,171
117,170
117,169
117,168
117,167
117,166
117,165
117,164
117,163
117,162
117,161
117,160
117,159
117,158
117,157
117,156
117,155
117,154
117,153
117,152
117,151
117,150
