16460,2
9502,2
31050,3
22205,2
19599,2
7285,1
22733,2
2482,2
18937,2
30553,3
18609,2
769,1
7005,1
14246,2
14633,2
28822,2
4303,2
30237,2
10382,1
16906,1
1049,1
2671,1
27560,1
28740,3
17049,2
31398,2
1945,1
5013,1
15804,2
27701,2
25601,3
6303,1
27546,1
2496,1
9699,2
6001,1
7542,1
4318,2
4961,1
12846,2
28334,1
23004,3
154,1
18170,1
15292,1
23664,1
18413,2
7233,1
1763,1
20231,2
13355,2
3036,1
34785,2
34458,2
32760,1
5920,1
8316,1
20304,1
18650,2
26655,2
31430,2
23844,3
15786,2
25270,3
32595,3
28646,2
19302,2
34071,2
14746,2
14146,2
26760,2
156,1
20035,1
2698,1
7401,2
1920,1
16900,1
24110,2
23012,3
16502,3
2640,1
19534,2
47,1
18214,1
29141,2
13618,2
27289,1
4402,1
26828,3
902,1
24828,3
20139,2
8506,1
4836,2
11248,2
31005,2
30603,3
33365,2
19327,3
21495,2
4401,1
9205,2
17629,2
29088,2
19690,2
15738,2
21046,1
25168,2
18953,1
17721,2
25292,3
25555,3
20481,2
28602,1
8497,2
21994,2
18635,2
15200,3
559,1
13822,2
20135,2
27734,3
19268,2
28690,3
25115,2
7161,2
25299,2
10647,1
20374,3
5332,2
10825,2
13595,2
13312,2
34744,2
26918,2
7400,2
23376,2
15313,1
22932,2
32884,2
21711,3
34211,2
7333,1
2020,1
26582,3
32516,2
22991,2
13094,2
4145,1
30621,2
2554,1
9462,2
29259,3
9909,1
31511,2
19607,2
26314,3
7297,1
17685,1
3795,2
15658,2
18103,2
14251,1
11031,2
6102,2
21738,2
18471,1
8433,2
30520,3
33510,2
25776,2
23001,2
3391,1
23656,1
34304,2
29040,2
10954,1
25336,2
9242,2
13194,2
31,1
23577,3
5070,2
19824,2
2738,2
14092,2
21018,2
2791,1
28832,2
10696,1
7522,1
12802,2
12866,2
31594,2
16795,2
29502,2
26821,2
20016,1
10611,1
15780,2
24782,2
16562,2
25015,3
8962,2
600,1
26495,2
27861,2
14073,1
18588,2
33520,2
26957,3
29341,2
32228,1
3987,1
22652,2
1245,1
34343,2
91,1
25247,2
13665,2
24864,2
28447,3
15262,2
3457,1
817,1
10488,2
871,1
16688,2
25885,3
26550,2
3115,1
19494,1
10803,2
24580,3
15880,1
30726,2
2558,1
18915,2
171,1
15656,2
1992,1
24669,2
21388,2
24144,2
26152,2
3570,1
19357,2
28578,2
29720,2
1677,1
33422,2
25026,3
7999,1
34253,2
10996,2
22695,2
9373,1
21443,2
9430,2
25350,3
26867,2
786,1
26859,3
5423,1
29025,3
21598,1
1167,1
395,1
19745,1
9554,1
21422,2
14897,2
11353,2
2498,1
6525,1
23881,2
6595,2
27294,1
9641,1
31223,2
19907,2
4868,1
16681,2
34277,2
15843,1
10592,2
16880,1
6284,1
30455,2
28361,2
34316,1
24479,2
32988,2
23085,2
17109,2
9339,1
13293,1
8314,1
510,1
1557,1
9490,2
5201,1
33405,2
32623,2
33657,3
32076,3
4485,1
7461,1
21207,2
2089,1
26697,3
22757,3
1138,1
19571,2
3515,2
34456,2
32736,2
22838,2
6923,2
33660,3
15236,2
16664,1
33542,1
33970,2
4878,1
30285,2
33567,2
9942,2
14473,2
1297,1
17955,1
33994,2
10351,1
13,1
19192,2
27478,2
6412,2
21541,2
31570,3
30304,3
16919,1
15193,3
21747,2
22001,2
8037,1
18463,1
8374,1
10772,2
13034,1
26372,3
11548,2
21247,2
18424,1
14768,2
32010,2
27062,2
7397,2
19878,2
31308,3
29059,2
24227,2
11104,2
21713,3
30209,2
13658,2
21896,2
28297,2
6597,2
4323,2
31215,2
5677,1
34180,3
11484,2
22889,1
6135,2
15267,2
15752,2
10975,2
32775,2
10911,1
6761,1
22074,2
29178,3
22537,3
11158,1
24783,2
26354,2
15827,1
25023,3
31309,3
28835,2
23460,2
30881,2
18985,1
9842,1
21321,1
29311,2
7940,2
2248,1
10580,2
20794,1
27443,3
1905,1
4438,1
6692,1
8455,2
25313,2
22226,3
25277,3
32908,2
31744,2
21660,2
18233,2
7327,1
25223,1
16767,3
15922,2
20025,1
21390,2
15198,3
34808,2
30809,2
32534,2
24561,2
887,1
1732,1
25712,2
4732,1
13797,1
28500,3
2504,1
1626,1
26631,3
14985,2
28102,2
25152,2
