10017,2
18802,3
4739,1
26434,3
29716,2
10088,1
32147,2
22135,2
11679,1
4726,1
25272,3
7157,2
34742,2
32184,2
20694,2
20612,2
12060,2
12521,2
29682,2
25008,3
24816,2
15925,2
18732,1
19301,2
32096,3
32742,2
9021,2
22453,3
31480,2
23124,1
17989,2
28095,2
30592,3
17178,1
11748,2
21249,2
14400,2
31368,2
10856,1
14649,2
2548,1
2983,2
2313,1
12305,2
28118,2
31261,2
16044,2
21818,1
15853,1
19426,2
27909,3
16875,1
16769,3
34441,3
28799,2
11105,2
12913,2
18772,2
1007,1
12279,2
1263,1
34314,1
5689,1
6913,2
33538,1
33429,2
14757,2
33074,2
33386,3
14398,2
10890,1
29041,2
12992,1
26979,2
23510,2
4441,1
10512,2
900,1
21077,1
32823,2
18081,3
30268,3
29243,2
17188,1
6823,1
33529,1
30398,2
12796,2
18364,2
20485,2
1878,1
6401,2
23018,3
23351,2
7328,1
15473,3
5572,2
1620,1
12351,2
28214,2
23081,2
2370,1
5231,1
6646,2
32236,1
17332,2
6753,1
17908,1
21377,2
6781,1
21273,2
6436,1
17775,3
25079,2
30066,3
21943,2
22171,2
774,1
4168,1
27978,3
18942,2
22953,2
32947,3
19086,2
32801,3
27151,3
24661,2
21563,1
20481,2
12400,2
25579,3
8544,1
14382,2
15419,2
26313,3
12105,2
5526,1
26825,3
27439,2
28050,2
28188,3
4861,1
2810,1
20784,1
16096,1
25483,1
1963,1
27728,3
402,1
31827,3
15209,3
18725,1
13490,1
25980,2
23267,3
14193,2
24467,2
31694,2
3146,1
30387,2
1547,1
23825,2
8310,1
18869,2
9698,2
14952,3
17280,3
9121,1
20042,1
19957,2
29933,2
4428,1
10078,1
10889,1
6648,2
34175,3
25712,2
13916,2
33451,2
6900,2
19941,2
2971,2
12641,2
3349,1
26988,2
32309,2
5159,1
31225,2
20972,2
33786,2
9049,1
29866,2
101,1
14190,2
6135,2
32157,2
2267,1
11541,2
18512,2
15759,2
23881,2
27248,2
7560,1
25711,2
295,1
29225,3
21736,2
5367,2
10198,2
7346,2
24494,3
6950,1
17021,3
465,1
3788,2
29351,2
3616,1
4037,2
16990,3
6095,2
27557,1
11297,2
12831,2
19571,2
28480,3
5432,1
7726,1
27870,3
33728,2
33114,3
2093,1
1562,1
16103,1
22286,2
33239,2
23470,2
24195,1
17614,2
26786,1
1927,1
33677,2
2331,1
27136,2
28830,2
8588,1
17633,2
21365,2
20437,2
21987,2
20353,2
25305,2
20063,2
21283,2
33096,3
20731,2
30053,3
136,1
12436,1
13984,2
15927,2
30620,2
17634,2
13310,2
30516,3
20856,2
24884,3
1644,1
2340,1
1141,1
30785,3
22120,1
14439,2
24671,2
30007,3
1492,1
2667,1
25163,2
13558,2
24902,2
27834,2
14279,1
26866,2
34086,2
16351,1
15535,2
8820,1
32561,2
13786,1
17507,3
18592,2
13233,1
3062,1
23581,3
29923,2
30060,3
27130,2
19255,1
23497,3
8132,2
3834,1
14661,2
27306,1
6999,1
19362,2
20037,1
24285,3
10756,2
23751,2
7276,1
9209,2
15722,3
535,1
24784,2
25790,3
1985,1
27320,2
17048,2
27508,2
19228,1
2819,1
7867,2
3324,1
9417,2
23985,2
19354,2
24833,2
29263,3
29312,2
22208,2
14875,2
126,1
22850,2
15550,2
33200,2
20346,2
20664,2
8249,1
11754,2
730,1
11811,2
2268,1
22109,1
12707,1
22860,1
30318,2
19563,2
25934,2
8573,1
19522,1
29994,3
18110,2
22099,1
4503,1
28673,2
30649,2
29094,2
24504,3
5083,2
16923,1
25967,2
4279,2
29361,2
8322,1
30902,2
6397,2
15672,2
8052,1
8617,1
1892,1
30020,2
19430,2
9278,2
7848,1
22887,1
7347,2
31614,2
2777,1
24500,3
11194,1
7335,1
29543,3
17124,1
23036,2
4571,2
34404,3
16384,1
32514,2
15821,1
22624,1
4908,1
26437,3
4872,1
1662,1
20508,2
477,1
28785,2
28613,2
5705,1
9048,1
30234,2
21255,2
13470,1
27823,1
22971,3
7386,2
515,1
17311,2
14966,2
14704,2
5426,1
33911,3
5876,2
15438,3
33733,2
23776,2
24006,2
7206,1
890,1
3901,1
31949,2
19493,1
8398,2
7259,1
28092,1
20687,2
9800,2
17574,2
1565,1
11433,1
19305,2
32856,3
30684,1
29734,3
28609,1
21672,3
4557,2
23273,3
28364,2
8951,2
16156,2
30582,2
5491,1
29420,2
18581,2
22459,3
12601,2
18261,2
3159,1
24177,1
32260,2
1933,1
8665,2
24350,2
33936,2
33827,2
7134,2
2290,1
9085,1
24644,2
9118,1
2211,1
14135,2
22996,2
27504,2
12199,1
32531,2
24734,2
33806,1
9922,1
4575,2
16066,2
6348,2
5230,1
18454,1
7510,1
4959,1
15491,2
25457,2
12200,1
21931,3
11659,1
32857,3
4465,1
4153,1
6642,2
15430,3
1041,1
25039,2
4642,1
517,1
18571,2
16642,1
15611,1
3243,2
12848,2
12955,1
15979,3
13092,2
11785,2
7114,2
33613,3
13361,2
31675,2
1685,1
11023,2
27352,3
33621,3
8670,2
31527,2
34516,2
20859,2
11612,2
2208,2
20974,2
27988,3
5031,2
15063,1
20771,1
20139,2
30827,3
18579,2
34439,3
903,1
25177,2
17375,2
5183,1
29474,3
13930,2
14457,2
17449,1
1135,1
29378,1
25920,3
9692,2
8351,1
8172,2
11976,1
5533,2
23224,2
853,1
24155,2
28230,3
12042,2
17985,2
4235,1
24508,2
7844,1
21226,2
1095,1
29646,1
16383,1
15598,1
22362,1
20200,2
29230,3
32434,2
17607,2
34445,2
25087,3
18395,2
5067,2
6000,1
6808,1
3484,2
24848,3
18236,2
3940,1
26586,3
2590,1
8010,1
24984,2
33338,2
17015,3
18970,1
10430,1
16993,3
32960,2
25520,2
4720,1
7424,2
18523,2
5014,1
30529,3
11905,1
23053,2
6097,2
2262,1
8929,2
20532,1
16253,3
1082,1
13614,2
23182,2
20144,2
34731,2
9094,1
23981,2
18584,2
7199,1
26969,2
15481,2
7341,1
32528,2
34476,3
25728,1
22995,2
28297,2
16756,3
20981,2
8427,2
13117,2
28243,3
11369,2
10894,1
29354,2
22158,2
22298,2
25226,1
16056,2
16402,1
4285,2
209,1
15512,2
28608,1
16370,1
14967,2
9994,2
6673,2
8603,1
2368,1
8301,1
2250,1
1652,1
4197,1
19139,2
24967,1
10972,2
15422,2
10662,1
9431,2
264,1
19079,2
32771,2
4419,1
5074,2
13001,1
34680,3
6286,1
28208,2
22206,2
34810,2
11461,1
2889,1
10483,2
4923,1
9995,2
5881,2
13368,2
31403,2
983,1
27342,2
22490,3
21313,1
24952,1
10238,2
33474,2
22814,2
14148,2
30484,2
1637,1
33423,2
946,1
19737,1
27947,2
3070,1
9872,1
32813,2
25276,3
33042,2
29482,3
34744,2
1227,1
27595,2
7528,1
31720,1
33620,3
11732,1
2408,1
32476,2
23484,2
34818,2
17957,1
22502,3
7538,1
7542,1
3705,1
33527,2
29634,1
21084,1
10493,2
24012,2
19579,3
4706,1
4172,1
11668,1
4525,2
16607,1
14505,2
28536,2
18342,3
5918,1
28406,2
4677,1
10702,1
2769,1
20415,2
9626,1
30946,1
6656,2
2156,1
14878,2
29072,2
16442,2
33151,2
32457,2
16631,1
13379,2
33990,2
32254,2
8883,1
26960,3
12787,2
17931,1
11675,1
10553,2
24455,1
8313,1
16287,2
30073,3
26732,2
22786,2
26775,1
22889,1
4048,2
22423,2
13143,2
29217,3
3749,2
19122,3
4329,1
29422,2
23851,2
7576,1
16101,1
24621,3
24695,1
1053,1
23212,2
18501,2
29030,3
12675,2
32185,2
10618,1
26447,2
29323,2
22696,2
24616,3
28215,2
12237,1
14316,1
28189,3
13482,1
19824,2
30232,2
7937,2
10617,1
3311,1
176,1
18286,3
3884,1
31592,2
10082,1
9757,2
17359,2
28705,3
7817,1
2153,1
19635,2
16211,3
1232,1
42,1
24971,1
10389,1
1659,1
15243,2
6778,1
30464,2
10398,1
8378,2
7755,1
31258,2
22984,3
21306,1
29075,2
19783,1
20593,2
33576,2
6585,2
406,1
27882,2
27855,2
10061,2
2053,1
3954,1
1405,1
18506,2
16377,1
32982,2
24015,3
13457,2
15178,3
19705,2
13524,1
20737,2
508,1
3828,1
16747,2
30596,3
12424,1
24862,2
13418,2
27761,2
4161,1
13260,1
12907,2
5258,1
27290,1
645,1
34058,1
18770,2
9833,1
28604,1
6822,1
6195,1
5125,1
1161,1
24017,3
11763,2
4946,1
23044,2
12273,2
23240,3
5949,1
16573,2
370,1
1618,1
15095,1
11285,2
31454,1
27122,3
30527,3
10043,2
33364,2
22673,2
30629,2
1535,1
31976,1
28652,3
24389,2
10324,2
23654,1
24151,2
22260,2
33714,2
29273,3
995,1
9954,2
2623,1
1748,1
30186,2
33009,1
26889,3
21318,1
31358,2
11258,2
27040,1
22525,2
27710,3
25312,2
26351,2
775,1
1098,1
9972,2
4183,1
19442,2
9621,1
15236,2
20531,1
16821,2
31351,2
34038,2
19993,1
4083,1
7523,1
28172,3
29305,2
24310,3
20018,1
13254,1
3875,1
6990,1
5286,2
34104,3
10103,1
34784,2
3781,2
21154,3
16553,2
29445,2
604,1
25033,3
13398,2
23218,2
26768,1
19882,2
24694,1
22183,2
9270,2
13545,1
24362,3
698,1
21064,1
27191,3
18009,3
10675,1
8651,2
7820,1
1702,1
16603,1
30284,2
14829,1
26571,3
15080,1
4326,2
17930,1
2074,1
32388,2
2720,2
9232,2
20197,2
10333,1
10489,2
4276,2
23153,1
5269,1
4846,2
17345,2
8736,2
21269,2
6154,1
31143,2
15069,1
6371,2
18003,2
14614,2
19082,2
837,1
7324,1
24678,2
32281,3
26364,3
32247,1
17628,2
25447,2
32938,2
6698,1
24545,3
23110,2
10730,2
16014,2
16336,1
3151,1
14404,2
23630,2
33424,2
17415,1
4764,2
4895,1
34839,1
31911,3
19376,3
34276,2
24388,2
24509,2
21841,1
18912,2
21220,2
11349,2
3636,1
3643,1
10562,2
18375,2
13190,2
4113,1
30749,2
575,1
32599,3
15136,2
7876,2
1429,1
3646,1
8014,1
1331,1
9998,2
31920,2
4985,1
5616,2
34661,3
16063,2
21138,2
12832,2
28899,2
12465,1
26011,1
27234,2
33584,3
32301,2
13435,2
647,1
14079,2
6531,1
13144,2
8823,1
31927,2
3670,1
6685,1
12698,1
12226,1
9909,1
3750,2
5657,1
17140,1
15992,3
32565,2
24249,2
31782,2
18063,3
6717,1
25208,1
1977,1
11201,1
28136,3
26180,3
33664,2
7288,1
688,1
22478,2
8578,1
11353,2
12333,2
4947,1
26526,1
23339,2
32189,2
23695,2
17063,2
1342,1
4699,1
8749,2
31787,2
20375,3
24007,2
20852,2
